Depo Date,Action Date,User Name,User Role,Registered User,Job #,Event category,Event Name,DepositionId,Event count
5/2/2023 10:00,5/24/2023 11:00,Kristen Bell,CourtReporter,CR,92456,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,24851c86-c7f1-4b4c-9464-d6523ce43188,23
5/2/2023 10:00,5/30/2023 7:00,timothy coon,Attorney,Yes,36627,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,87a1125b-b500-423c-9a87-d773365e87e4,89
5/2/2023 10:00,5/30/2023 8:00,Dawn Stewart,Paralegal,Yes,36627,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,87a1125b-b500-423c-9a87-d773365e87e4,85
5/2/2023 10:00,5/31/2023 10:00,Nicholas Chrysanthem,Attorney,Yes,36627,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,87a1125b-b500-423c-9a87-d773365e87e4,1
5/2/2023 11:00,5/2/2023 8:00,Walter Benson,Attorney,Yes,66647,Screen Share,Started screen-sharing In Depo,789e8353-a634-45bd-ab4e-6eafce496626,12
5/2/2023 11:00,5/2/2023 11:00,Jacklynn Summers,Paralegal,Yes,56652,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,c1fc58f0-30df-4af2-bf18-10127c0f2048,1
5/2/2023 11:00,5/2/2023 11:00,Walter White,CourtReporter,CR,56652,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,c1fc58f0-30df-4af2-bf18-10127c0f2048,1
5/2/2023 11:00,5/2/2023 11:00,Walter White,CourtReporter,CR,56652,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,c1fc58f0-30df-4af2-bf18-10127c0f2048,3
5/2/2023 11:00,5/2/2023 12:00,Jacklynn Summers,Paralegal,Yes,56652,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,c1fc58f0-30df-4af2-bf18-10127c0f2048,1
5/2/2023 11:00,5/3/2023 8:00,Denise Chartrand,Paralegal,Yes,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,2
5/2/2023 11:00,5/22/2023 9:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,7
5/2/2023 11:00,5/22/2023 13:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,45
5/2/2023 11:00,5/22/2023 15:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,2
5/2/2023 11:00,5/22/2023 16:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,77
5/2/2023 11:00,5/22/2023 16:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,5
5/2/2023 11:00,5/22/2023 17:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,36
5/2/2023 11:00,5/22/2023 17:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,1
5/2/2023 11:00,5/22/2023 18:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,30
5/2/2023 11:00,5/22/2023 18:00,Andersoon Cooper,CourtReporter,CR,66647,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,789e8353-a634-45bd-ab4e-6eafce496626,2
5/2/2023 11:00,5/24/2023 12:00,Brad Pitt,CourtReporter,CR,42567,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,a77e2ae7-8d32-488e-9059-2bd8adb82ca3,1
5/2/2023 11:00,5/30/2023 6:00,Joan Ruddy,Attorney,Yes,56652,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,c1fc58f0-30df-4af2-bf18-10127c0f2048,1
5/2/2023 11:00,5/30/2023 6:00,Joan Ruddy,Attorney,Yes,56652,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,c1fc58f0-30df-4af2-bf18-10127c0f2048,12
5/2/2023 11:30,5/2/2023 12:00,Katie Perry,CourtReporter,CR,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,1
5/2/2023 11:30,5/3/2023 7:00,James Rubinowitz,Attorney,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,154
5/2/2023 11:30,5/3/2023 7:00,James Rubinowitz,Attorney,Yes,46669,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,3
5/2/2023 11:30,5/3/2023 10:00,Timothy Burns,Attorney,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,5
5/2/2023 11:30,5/4/2023 6:00,Timothy Burns,Attorney,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,5
5/2/2023 11:30,5/4/2023 10:00,James Rubinowitz,Attorney,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,1
5/2/2023 11:30,5/9/2023 10:00,Timothy Burns,Attorney,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,1
5/2/2023 11:30,7/26/2023 11:00,BRIAN HENDERSON,Teammate,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,1
5/2/2023 11:30,7/26/2023 11:00,James Rubinowitz,Attorney,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,3
5/2/2023 11:30,8/4/2023 6:00,BRIAN HENDERSON,Teammate,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,8
5/2/2023 11:30,10/4/2023 13:00,Jennifer Porras,Teammate,Yes,46669,Post Depo Marked Exhibits Tab,Clicked 'Marked Exhibits' tab to view ALL Marked Exhibits in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,1
5/2/2023 11:30,10/4/2023 13:00,Jennifer Porras,Teammate,Yes,46669,Post Deposition Summary Tab,Played Witness-Only Video in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,1
5/2/2023 11:30,10/4/2023 13:00,Jennifer Porras,Teammate,Yes,46669,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,11
5/2/2023 11:30,10/4/2023 13:00,Jennifer Porras,Teammate,Yes,46669,Post Deposition Transcript Tab,Clicked on 'Transcript' tab in Post Depo,25a24cae-fef7-4bb1-acd2-09b2a56e956l,3
5/2/2023 12:00,5/2/2023 11:00,Oleksandr  Kryvenko,Attorney,No,86667,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,a1d91c72-327b-448b-818b-2de124f12ab1,1
5/2/2023 12:00,5/2/2023 11:00,Gwen Stefani,CourtReporter,CR,86667,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,a1d91c72-327b-448b-818b-2de124f12ab1,3
5/2/2023 12:00,5/2/2023 11:00,Gwen Stefani,CourtReporter,CR,86667,Transcription Flag and Private Notes,Flagged Speech-To-Text,a1d91c72-327b-448b-818b-2de124f12ab1,4
5/2/2023 13:00,5/2/2023 10:00,Arnold Reed,Attorney,Yes,46112,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,3a8e91aa-a55c-4818-b551-17f1b509509k,3
5/2/2023 13:00,5/2/2023 10:00,Courtney Cox,CourtReporter,CR,46112,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/2/2023 10:00,Courtney Cox,CourtReporter,CR,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,2
5/2/2023 13:00,5/2/2023 11:00,Courtney Cox,CourtReporter,CR,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/2/2023 11:00,Katie Perry,Observer,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/2/2023 12:00,Alison Nieschulz,Paralegal,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/2/2023 13:00,Kelly Madden,Observer,ADMIN,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,2
5/2/2023 13:00,5/11/2023 8:00,File  Clerk ,Teammate,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/15/2023 8:00,File  Clerk ,Teammate,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,2
5/2/2023 13:00,5/16/2023 6:00,File  Clerk ,Teammate,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/22/2023 10:00,File  Clerk ,Teammate,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/22/2023 10:00,Trezure Calmese,Paralegal,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:00,5/22/2023 12:00,Alison Nieschulz,Paralegal,Yes,46112,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,3a8e91aa-a55c-4818-b551-17f1b509509k,1
5/2/2023 13:30,5/2/2023 10:00,Deborah Kovsky-Apap,Attorney,Yes,36671,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/2/2023 10:00,Justin Trudeau,TechExpert,ADMIN,36671,Screen Share,Started screen-sharing In Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/2/2023 10:00,Molly Ringwald,Observer,ADMIN,36671,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/2/2023 10:00,Michael  Slade,Attorney,No,36671,Screen Share,Started screen-sharing In Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,2
5/2/2023 13:30,5/2/2023 13:00,Blake Shelton,CourtReporter,CR,36671,5-Star Feedback,Clicked Rate Us Button,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/3/2023 5:00,Blake Shelton,CourtReporter,CR,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/3/2023 6:00,Blake Shelton,CourtReporter,CR,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,9
5/2/2023 13:30,5/3/2023 7:00,Blake Shelton,CourtReporter,CR,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,6
5/2/2023 13:30,5/3/2023 12:00,Molly Ringwald,Observer,ADMIN,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,2
5/2/2023 13:30,5/4/2023 5:00,Deborah Kovsky-Apap,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,37
5/2/2023 13:30,5/4/2023 6:00,Deborah Kovsky-Apap,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,5
5/2/2023 13:30,5/4/2023 8:00,Deborah Kovsky-Apap,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/4/2023 14:00,Andrew Rizkalla,Attorney,Yes,36671,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/4/2023 14:00,Andrew Rizkalla,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,80
5/2/2023 13:30,5/4/2023 17:00,Francis Petrie,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,15
5/2/2023 13:30,5/4/2023 20:00,Deborah Kovsky-Apap,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,2
5/2/2023 13:30,5/5/2023 6:00,Andrew Rizkalla,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,40
5/2/2023 13:30,5/5/2023 7:00,Deborah Kovsky-Apap,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,1
5/2/2023 13:30,5/5/2023 17:00,Andrew Rizkalla,Attorney,Yes,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,52
5/2/2023 13:30,5/8/2023 12:00,Molly Ringwald,Observer,ADMIN,36671,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,845ed22d-d1ab-4fc9-98c8-4b10699f3bc2,5
5/2/2023 14:00,5/1/2023 17:00,Alexandria Pappas,Attorney,Yes,56288,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/2/2023 9:00,Brad Pitt,CourtReporter,CR,42567,5-Star Feedback,Clicked Rate Us Button,fa41dfe7-bbd8-48b3-9e7c-992741159733,1
5/2/2023 14:00,5/2/2023 10:00,Camilla Cabello,CourtReporter,CR,56288,Screen Share,Started screen-sharing In Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/2/2023 11:00,Ryan Kay,Attorney,Yes,96529,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,6c354e9a-3b7d-472e-abe2-a264a8cac73w,3
5/2/2023 14:00,5/2/2023 11:00,Xylon Quezada,Attorney,Yes,56288,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,33988c7b-4abd-4a0a-8190-2200a1a845b4,2
5/2/2023 14:00,5/2/2023 12:00,Ryan Kay,Attorney,Yes,96529,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,6c354e9a-3b7d-472e-abe2-a264a8cac73w,4
5/2/2023 14:00,5/2/2023 12:00,Xylon Quezada,Attorney,Yes,56288,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,33988c7b-4abd-4a0a-8190-2200a1a845b4,5
5/2/2023 14:00,5/2/2023 13:00,Toby Keith,Observer,ADMIN,96529,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,6c354e9a-3b7d-472e-abe2-a264a8cac73w,20
5/2/2023 14:00,5/2/2023 13:00,Toby Keith,Observer,ADMIN,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,50
5/2/2023 14:00,5/2/2023 13:00,Camilla Cabello,CourtReporter,CR,56288,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/2/2023 13:00,Camilla Cabello,CourtReporter,CR,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/2/2023 17:00,Matthew  Zaso,Paralegal,Yes,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,15
5/2/2023 14:00,5/2/2023 17:00,Matthew  Zaso,Witness,Yes,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,15
5/2/2023 14:00,5/2/2023 18:00,Matthew  Zaso,Paralegal,Yes,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,86
5/2/2023 14:00,5/2/2023 18:00,Matthew  Zaso,Witness,Yes,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,86
5/2/2023 14:00,5/3/2023 7:00,Alanis Morisette,CourtReporter,CR,96529,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,6c354e9a-3b7d-472e-abe2-a264a8cac73w,1
5/2/2023 14:00,5/3/2023 12:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/3/2023 17:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,152
5/2/2023 14:00,5/3/2023 17:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,3
5/2/2023 14:00,5/3/2023 20:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,70
5/2/2023 14:00,5/3/2023 20:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/4/2023 6:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,10
5/2/2023 14:00,5/4/2023 6:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/4/2023 7:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,20
5/2/2023 14:00,5/4/2023 7:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,2
5/2/2023 14:00,5/5/2023 17:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,43
5/2/2023 14:00,5/5/2023 17:00,Alexandria Pappas,Attorney,Yes,56288,Post Deposition Summary Tab,Searched for key word on Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,7
5/2/2023 14:00,5/5/2023 17:00,Toby Keith,Observer,ADMIN,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/19/2023 5:00,Kristen Bell,CourtReporter,CR,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,31
5/2/2023 14:00,5/22/2023 4:00,Kristen Bell,CourtReporter,CR,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,1
5/2/2023 14:00,5/22/2023 9:00,Kenia Nunez,Teammate,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,5
5/2/2023 14:00,5/22/2023 10:00,Kenia Nunez,Teammate,Yes,56288,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,33988c7b-4abd-4a0a-8190-2200a1a845b4,1
5/2/2023 14:00,5/24/2023 11:00,Kristen Bell,CourtReporter,CR,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,150
5/2/2023 14:00,5/24/2023 12:00,Kristen Bell,CourtReporter,CR,96298,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,9779f003-adc2-4541-bb6d-9e5ae843703q,63
5/2/2023 14:00,5/26/2023 6:00,Brad Pitt,CourtReporter,CR,72567,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,d6ad8024-e1a1-4ea4-a2c2-6ed29463df9q,8
5/2/2023 14:00,5/26/2023 7:00,Brad Pitt,CourtReporter,CR,72567,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,d6ad8024-e1a1-4ea4-a2c2-6ed29463df9q,38
5/2/2023 14:00,5/30/2023 12:00,Luciano Lama,Attorney,Yes,72567,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,d6ad8024-e1a1-4ea4-a2c2-6ed29463df9q,2
5/2/2023 14:00,5/30/2023 12:00,Luciano Lama,Witness,Yes,72567,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,d6ad8024-e1a1-4ea4-a2c2-6ed29463df9q,2
5/2/2023 15:00,5/2/2023 12:00,Luciano Lama,Attorney,Yes,86385,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,37eec842-1da8-43c6-836b-a7585b3d6aqd,1
5/2/2023 15:00,5/2/2023 15:00,Scarlett Johansen,CourtReporter,CR,96650,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,646466ab-123f-4ebf-b25f-cffc1a7ee1w7,19
5/2/2023 15:00,5/25/2023 14:00,Charles Kelly,Attorney,Yes,96650,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,646466ab-123f-4ebf-b25f-cffc1a7ee1w7,1
5/2/2023 15:00,5/25/2023 15:00,Charles Kelly,Attorney,Yes,96650,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,646466ab-123f-4ebf-b25f-cffc1a7ee1w7,582
5/2/2023 15:00,5/26/2023 7:00,Brad Pitt,CourtReporter,CR,86385,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,37eec842-1da8-43c6-836b-a7585b3d6abd,67
5/2/2023 15:00,5/26/2023 8:00,Brad Pitt,CourtReporter,CR,86385,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,37eec842-1da8-43c6-836b-a7585b3d6abd,13
5/2/2023 15:00,5/26/2023 10:00,Brad Pitt,CourtReporter,CR,86385,Post Deposition Summary Tab,DL Rough Draft from Summary Tab in Post Depo,37eec842-1da8-43c6-836b-a7585b3d6aqd,2
5/3/2023 9:00,5/3/2023 6:00,Brian Sutter,Attorney,Yes,98765,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,2
5/3/2023 9:00,5/3/2023 7:00,Brian Sutter,Attorney,Yes,98765,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,4
5/3/2023 9:00,5/3/2023 8:00,Alan Peterman,Attorney,Yes,98765,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,1
5/3/2023 9:00,5/3/2023 8:00,Brian Sutter,Attorney,Yes,98765,MyExhibit Document Share,Shared exhibit from 'My Exhibits' as LIVE Exhibit,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,1
5/3/2023 9:00,5/3/2023 9:00,Daniel Flynn,Attorney,Yes,98765,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,1
5/3/2023 9:00,5/3/2023 12:00,James Evans,Attorney,Yes,98765,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,1
5/3/2023 9:00,5/17/2023 13:00,Angelina Jolie,CourtReporter,CR,98765,Post Deposition Summary Tab,Scrolled through Rough Draft in Summary Tab in Post Depo,7b58e16f-ecc8-42bf-89e7-fdff09cf885q,33
5/3/2023 10:00,5/2/2023 6:00,Alanis McAlmont,Paralegal,Yes,66437,Screen Share,Started screen-sharing In Depo,51ea5cf0-0c0d-4327-8387-1c5dac01782w,2
5/3/2023 10:00,5/2/2023 6:00,Alanis McAlmont,Paralegal,Yes,66437,Send Exhibit Copy,Sent Exhibit Copy to another participant In Depo,51ea5cf0-0c0d-4327-8387-1c5dac01782w,1
